SEQUENCE_ID,TYPE,DOMAINS,TP,FP,FN,Sens,PPV,Jaccard
E100_029,E,100,0,4,100,0.0,0.0,0.0
E100_030,E,100,0,4,100,0.0,0.0,0.0
E100_031,E,100,0,3,100,0.0,0.0,0.0
E100_032,E,100,0,3,100,0.0,0.0,0.0
E100_033,E,100,0,3,100,0.0,0.0,0.0
E100_034,E,100,0,3,100,0.0,0.0,0.0
E100_035,E,100,0,4,100,0.0,0.0,0.0
E100_036,E,100,0,5,100,0.0,0.0,0.0
E100_037,E,100,0,2,100,0.0,0.0,0.0
E100_038,E,100,0,3,100,0.0,0.0,0.0
E100_039,E,100,0,4,100,0.0,0.0,0.0
E100_040,E,100,0,2,100,0.0,0.0,0.0
E100_041,E,100,0,3,100,0.0,0.0,0.0
E100_042,E,100,0,5,100,0.0,0.0,0.0
E100_043,E,100,0,3,100,0.0,0.0,0.0
E100_044,E,100,0,3,100,0.0,0.0,0.0
E100_045,E,100,0,4,100,0.0,0.0,0.0
E100_046,E,100,0,3,100,0.0,0.0,0.0
E100_047,E,100,0,4,100,0.0,0.0,0.0
E100_048,E,100,0,4,100,0.0,0.0,0.0
E100_049,E,100,0,5,100,0.0,0.0,0.0
E100_050,E,100,0,3,100,0.0,0.0,0.0
E100_051,E,100,0,4,100,0.0,0.0,0.0
E100_052,E,100,0,3,100,0.0,0.0,0.0
E100_053,E,100,0,2,100,0.0,0.0,0.0
E100_054,E,100,0,3,100,0.0,0.0,0.0
E100_055,E,100,0,3,100,0.0,0.0,0.0
E100_056,E,100,0,3,100,0.0,0.0,0.0
E100_057,E,100,0,2,100,0.0,0.0,0.0
E100_058,E,100,0,2,100,0.0,0.0,0.0
E100_059,E,100,0,4,100,0.0,0.0,0.0
E100_060,E,100,0,2,100,0.0,0.0,0.0
E100_061,E,100,0,5,100,0.0,0.0,0.0
E100_062,E,100,0,4,100,0.0,0.0,0.0
E100_063,E,100,0,4,100,0.0,0.0,0.0
E100_064,E,100,0,4,100,0.0,0.0,0.0
E100_065,E,100,0,5,100,0.0,0.0,0.0
E100_066,E,100,0,3,100,0.0,0.0,0.0
E100_067,E,100,0,2,100,0.0,0.0,0.0
E100_068,E,100,0,3,100,0.0,0.0,0.0
E100_069,E,100,0,3,100,0.0,0.0,0.0
E100_070,E,100,0,3,100,0.0,0.0,0.0
E100_071,E,100,0,3,100,0.0,0.0,0.0
E100_072,E,100,0,5,100,0.0,0.0,0.0
E100_073,E,100,0,4,100,0.0,0.0,0.0
E100_074,E,100,0,3,100,0.0,0.0,0.0
E100_075,E,100,0,4,100,0.0,0.0,0.0
E100_076,E,100,0,2,100,0.0,0.0,0.0
E100_077,E,100,0,2,100,0.0,0.0,0.0
E100_078,E,100,0,3,100,0.0,0.0,0.0
E100_079,E,100,0,4,100,0.0,0.0,0.0
E100_080,E,100,0,4,100,0.0,0.0,0.0
E100_081,E,100,0,2,100,0.0,0.0,0.0
E100_082,E,100,0,3,100,0.0,0.0,0.0
E100_083,E,100,0,4,100,0.0,0.0,0.0
E100_084,E,100,0,3,100,0.0,0.0,0.0
E100_085,E,100,0,2,100,0.0,0.0,0.0
E100_086,E,100,0,3,100,0.0,0.0,0.0
E100_087,E,100,0,3,100,0.0,0.0,0.0
E100_088,E,100,0,1,100,0.0,0.0,0.0
E100_089,E,100,0,3,100,0.0,0.0,0.0
E100_090,E,100,0,3,100,0.0,0.0,0.0
E100_091,E,100,0,2,100,0.0,0.0,0.0
E100_092,E,100,0,3,100,0.0,0.0,0.0
E100_093,E,100,0,4,100,0.0,0.0,0.0
E100_094,E,100,0,5,100,0.0,0.0,0.0
E100_095,E,100,0,3,100,0.0,0.0,0.0
E100_096,E,100,0,5,100,0.0,0.0,0.0
E100_097,E,100,0,4,100,0.0,0.0,0.0
E100_098,E,100,0,5,100,0.0,0.0,0.0
E100_099,E,100,0,3,100,0.0,0.0,0.0
E100_100,E,100,0,3,100,0.0,0.0,0.0
V002_001,V,2,2,0,0,1.0,1.0,1.0
V002_002,V,2,2,0,0,1.0,1.0,1.0
V002_003,V,2,2,1,0,1.0,0.66667,0.66667
V002_004,V,2,2,1,0,1.0,0.66667,0.66667
V002_005,V,2,2,0,0,1.0,1.0,1.0
V002_006,V,2,2,0,0,1.0,1.0,1.0
V002_007,V,2,2,0,0,1.0,1.0,1.0
V002_008,V,2,2,1,0,1.0,0.66667,0.66667
V002_009,V,2,2,0,0,1.0,1.0,1.0
V002_010,V,2,2,0,0,1.0,1.0,1.0
V002_011,V,2,1,3,1,0.5,0.25,0.2
V002_012,V,2,2,0,0,1.0,1.0,1.0
V002_013,V,2,2,0,0,1.0,1.0,1.0
V002_014,V,2,2,0,0,1.0,1.0,1.0
V002_015,V,2,2,0,0,1.0,1.0,1.0
V002_016,V,2,2,0,0,1.0,1.0,1.0
V002_017,V,2,2,0,0,1.0,1.0,1.0
V002_018,V,2,2,0,0,1.0,1.0,1.0
V002_019,V,2,2,0,0,1.0,1.0,1.0
V002_020,V,2,1,1,1,0.5,0.5,0.33333
V002_021,V,2,2,0,0,1.0,1.0,1.0
V002_022,V,2,2,0,0,1.0,1.0,1.0
V002_023,V,2,1,2,1,0.5,0.33333,0.25
V002_024,V,2,2,0,0,1.0,1.0,1.0
V002_025,V,2,2,0,0,1.0,1.0,1.0
V002_026,V,2,2,0,0,1.0,1.0,1.0
V002_027,V,2,2,1,0,1.0,0.66667,0.66667
V002_028,V,2,2,0,0,1.0,1.0,1.0
V002_029,V,2,2,0,0,1.0,1.0,1.0
V002_030,V,2,0,1,2,0.0,0.0,0.0
V002_031,V,2,0,1,2,0.0,0.0,0.0
V002_032,V,2,2,0,0,1.0,1.0,1.0
V002_033,V,2,2,0,0,1.0,1.0,1.0
V002_034,V,2,1,4,1,0.5,0.2,0.16667
V002_035,V,2,0,1,2,0.0,0.0,0.0
V002_036,V,2,2,0,0,1.0,1.0,1.0
V002_037,V,2,1,2,1,0.5,0.33333,0.25
V002_038,V,2,2,0,0,1.0,1.0,1.0
V002_039,V,2,1,3,1,0.5,0.25,0.2
V002_040,V,2,2,0,0,1.0,1.0,1.0
V002_041,V,2,2,0,0,1.0,1.0,1.0
V002_042,V,2,2,0,0,1.0,1.0,1.0
V002_043,V,2,2,1,0,1.0,0.66667,0.66667
V002_044,V,2,2,0,0,1.0,1.0,1.0
V002_045,V,2,2,0,0,1.0,1.0,1.0
V002_046,V,2,1,4,1,0.5,0.2,0.16667
V002_047,V,2,2,0,0,1.0,1.0,1.0
V002_048,V,2,1,2,1,0.5,0.33333,0.25
V002_049,V,2,2,0,0,1.0,1.0,1.0
V002_050,V,2,2,0,0,1.0,1.0,1.0
V002_051,V,2,2,0,0,1.0,1.0,1.0
V002_052,V,2,1,3,1,0.5,0.25,0.2
V002_053,V,2,2,0,0,1.0,1.0,1.0
V002_054,V,2,1,8,1,0.5,0.11111,0.1
V002_055,V,2,2,0,0,1.0,1.0,1.0
V002_056,V,2,2,1,0,1.0,0.66667,0.66667
V002_057,V,2,1,3,1,0.5,0.25,0.2
V002_058,V,2,2,0,0,1.0,1.0,1.0
V002_059,V,2,1,1,1,0.5,0.5,0.33333
V002_060,V,2,2,0,0,1.0,1.0,1.0
V002_061,V,2,2,0,0,1.0,1.0,1.0
V002_062,V,2,2,0,0,1.0,1.0,1.0
V002_063,V,2,1,5,1,0.5,0.16667,0.14286
V002_064,V,2,2,0,0,1.0,1.0,1.0
V002_065,V,2,1,3,1,0.5,0.25,0.2
V002_066,V,2,1,5,1,0.5,0.16667,0.14286
V002_067,V,2,0,5,2,0.0,0.0,0.0
V002_068,V,2,2,0,0,1.0,1.0,1.0
V002_069,V,2,2,0,0,1.0,1.0,1.0
V002_070,V,2,2,0,0,1.0,1.0,1.0
V002_071,V,2,2,0,0,1.0,1.0,1.0
V002_072,V,2,2,0,0,1.0,1.0,1.0
V002_073,V,2,2,0,0,1.0,1.0,1.0
V002_074,V,2,2,0,0,1.0,1.0,1.0
V002_075,V,2,0,3,2,0.0,0.0,0.0
V002_076,V,2,0,1,2,0.0,0.0,0.0
V002_077,V,2,2,0,0,1.0,1.0,1.0
V002_078,V,2,2,0,0,1.0,1.0,1.0
V002_079,V,2,2,1,0,1.0,0.66667,0.66667
V002_080,V,2,2,0,0,1.0,1.0,1.0
V002_081,V,2,2,1,0,1.0,0.66667,0.66667
V002_082,V,2,1,1,1,0.5,0.5,0.33333
V002_083,V,2,0,1,2,0.0,0.0,0.0
V002_084,V,2,2,1,0,1.0,0.66667,0.66667
V002_085,V,2,2,0,0,1.0,1.0,1.0
V002_086,V,2,2,0,0,1.0,1.0,1.0
V002_087,V,2,2,0,0,1.0,1.0,1.0
V002_088,V,2,2,1,0,1.0,0.66667,0.66667
V002_089,V,2,1,2,1,0.5,0.33333,0.25
V002_090,V,2,2,0,0,1.0,1.0,1.0
V002_091,V,2,2,0,0,1.0,1.0,1.0
V002_092,V,2,2,0,0,1.0,1.0,1.0
V002_093,V,2,2,0,0,1.0,1.0,1.0
V002_094,V,2,2,0,0,1.0,1.0,1.0
V002_095,V,2,2,0,0,1.0,1.0,1.0
V002_096,V,2,2,0,0,1.0,1.0,1.0
V002_097,V,2,1,2,1,0.5,0.33333,0.25
V002_098,V,2,2,0,0,1.0,1.0,1.0
V002_099,V,2,2,0,0,1.0,1.0,1.0
V002_100,V,2,1,4,1,0.5,0.2,0.16667
V004_001,V,4,4,0,0,1.0,1.0,1.0
V004_002,V,4,4,0,0,1.0,1.0,1.0
V004_003,V,4,3,2,1,0.75,0.6,0.5
V004_004,V,4,0,7,4,0.0,0.0,0.0
V004_005,V,4,4,0,0,1.0,1.0,1.0
V004_006,V,4,4,0,0,1.0,1.0,1.0
V004_007,V,4,4,0,0,1.0,1.0,1.0
V004_008,V,4,1,5,3,0.25,0.16667,0.11111
V004_009,V,4,3,2,1,0.75,0.6,0.5
V004_010,V,4,3,1,1,0.75,0.75,0.6
V004_011,V,4,2,3,2,0.5,0.4,0.28571
V004_012,V,4,1,3,3,0.25,0.25,0.14286
V004_013,V,4,4,0,0,1.0,1.0,1.0
V004_014,V,4,2,3,2,0.5,0.4,0.28571
V004_015,V,4,1,6,3,0.25,0.14286,0.1
V004_016,V,4,4,0,0,1.0,1.0,1.0
V004_017,V,4,3,2,1,0.75,0.6,0.5
V004_018,V,4,3,1,1,0.75,0.75,0.6
V004_019,V,4,4,0,0,1.0,1.0,1.0
V004_020,V,4,1,3,3,0.25,0.25,0.14286
V004_021,V,4,1,4,3,0.25,0.2,0.125
V004_022,V,4,4,0,0,1.0,1.0,1.0
V004_023,V,4,2,2,2,0.5,0.5,0.33333
V004_024,V,4,2,3,2,0.5,0.4,0.28571
V004_025,V,4,1,7,3,0.25,0.125,0.09091
V004_026,V,4,2,4,2,0.5,0.33333,0.25
V004_027,V,4,3,3,1,0.75,0.5,0.42857
V004_028,V,4,4,0,0,1.0,1.0,1.0
V004_029,V,4,4,0,0,1.0,1.0,1.0
V004_030,V,4,3,1,1,0.75,0.75,0.6
V004_031,V,4,3,1,1,0.75,0.75,0.6
V004_032,V,4,0,4,4,0.0,0.0,0.0
V004_033,V,4,4,0,0,1.0,1.0,1.0
V004_034,V,4,1,3,3,0.25,0.25,0.14286
V004_035,V,4,1,4,3,0.25,0.2,0.125
V004_036,V,4,4,0,0,1.0,1.0,1.0
V004_037,V,4,3,1,1,0.75,0.75,0.6
V004_038,V,4,3,1,1,0.75,0.75,0.6
V004_039,V,4,4,0,0,1.0,1.0,1.0
V004_040,V,4,1,5,3,0.25,0.16667,0.11111
V004_041,V,4,3,2,1,0.75,0.6,0.5
V004_042,V,4,4,0,0,1.0,1.0,1.0
V004_043,V,4,4,1,0,1.0,0.8,0.8
V004_044,V,4,3,1,1,0.75,0.75,0.6
V004_045,V,4,4,1,0,1.0,0.8,0.8
V004_046,V,4,4,0,0,1.0,1.0,1.0
V004_047,V,4,1,3,3,0.25,0.25,0.14286
V004_048,V,4,3,2,1,0.75,0.6,0.5
V004_049,V,4,4,0,0,1.0,1.0,1.0
V004_050,V,4,4,0,0,1.0,1.0,1.0
V004_051,V,4,4,0,0,1.0,1.0,1.0
V004_052,V,4,1,3,3,0.25,0.25,0.14286
V004_053,V,4,4,0,0,1.0,1.0,1.0
V004_054,V,4,2,3,2,0.5,0.4,0.28571
V004_055,V,4,4,0,0,1.0,1.0,1.0
V004_056,V,4,2,2,2,0.5,0.5,0.33333
V004_057,V,4,1,7,3,0.25,0.125,0.09091
V004_058,V,4,4,0,0,1.0,1.0,1.0
V004_059,V,4,4,0,0,1.0,1.0,1.0
V004_060,V,4,2,3,2,0.5,0.4,0.28571
V004_061,V,4,2,2,2,0.5,0.5,0.33333
V004_062,V,4,1,3,3,0.25,0.25,0.14286
V004_063,V,4,3,1,1,0.75,0.75,0.6
V004_064,V,4,4,0,0,1.0,1.0,1.0
V004_065,V,4,4,1,0,1.0,0.8,0.8
V004_066,V,4,4,0,0,1.0,1.0,1.0
V004_067,V,4,3,1,1,0.75,0.75,0.6
V004_068,V,4,2,3,2,0.5,0.4,0.28571
V004_069,V,4,3,1,1,0.75,0.75,0.6
V004_070,V,4,2,3,2,0.5,0.4,0.28571
V004_071,V,4,4,0,0,1.0,1.0,1.0
V004_072,V,4,4,0,0,1.0,1.0,1.0
V004_073,V,4,4,0,0,1.0,1.0,1.0
V004_074,V,4,2,2,2,0.5,0.5,0.33333
V004_075,V,4,0,4,4,0.0,0.0,0.0
V004_076,V,4,4,0,0,1.0,1.0,1.0
V004_077,V,4,3,1,1,0.75,0.75,0.6
V004_078,V,4,3,1,1,0.75,0.75,0.6
V004_079,V,4,4,0,0,1.0,1.0,1.0
V004_080,V,4,1,3,3,0.25,0.25,0.14286
V004_081,V,4,4,0,0,1.0,1.0,1.0
V004_082,V,4,2,1,2,0.5,0.66667,0.4
V004_083,V,4,3,1,1,0.75,0.75,0.6
V004_084,V,4,2,4,2,0.5,0.33333,0.25
V004_085,V,4,0,3,4,0.0,0.0,0.0
V004_086,V,4,1,5,3,0.25,0.16667,0.11111
V004_087,V,4,3,2,1,0.75,0.6,0.5
V004_088,V,4,2,2,2,0.5,0.5,0.33333
V004_089,V,4,2,5,2,0.5,0.28571,0.22222
V004_090,V,4,3,3,1,0.75,0.5,0.42857
V004_091,V,4,2,3,2,0.5,0.4,0.28571
V004_092,V,4,2,1,2,0.5,0.66667,0.4
V004_093,V,4,2,2,2,0.5,0.5,0.33333
V004_094,V,4,2,3,2,0.5,0.4,0.28571
V004_095,V,4,2,3,2,0.5,0.4,0.28571
V004_096,V,4,4,0,0,1.0,1.0,1.0
V004_097,V,4,4,0,0,1.0,1.0,1.0
V004_098,V,4,4,0,0,1.0,1.0,1.0
V004_099,V,4,2,5,2,0.5,0.28571,0.22222
V004_100,V,4,2,2,2,0.5,0.5,0.33333
V006_001,V,6,4,3,2,0.66667,0.57143,0.44444
V006_002,V,6,4,2,2,0.66667,0.66667,0.5
V006_003,V,6,2,2,4,0.33333,0.5,0.25
V006_004,V,6,2,6,4,0.33333,0.25,0.16667
V006_005,V,6,0,5,6,0.0,0.0,0.0
V006_006,V,6,1,5,5,0.16667,0.16667,0.09091
V006_007,V,6,1,4,5,0.16667,0.2,0.1
V006_008,V,6,6,0,0,1.0,1.0,1.0
V006_009,V,6,0,8,6,0.0,0.0,0.0
V006_010,V,6,6,0,0,1.0,1.0,1.0
V006_011,V,6,2,4,4,0.33333,0.33333,0.2
V006_012,V,6,3,3,3,0.5,0.5,0.33333
V006_013,V,6,2,2,4,0.33333,0.5,0.25
V006_014,V,6,1,7,5,0.16667,0.125,0.07692
V006_015,V,6,3,5,3,0.5,0.375,0.27273
V006_016,V,6,5,2,1,0.83333,0.71429,0.625
V006_017,V,6,3,5,3,0.5,0.375,0.27273
V006_018,V,6,3,3,3,0.5,0.5,0.33333
V006_019,V,6,4,2,2,0.66667,0.66667,0.5
V006_020,V,6,3,5,3,0.5,0.375,0.27273
V006_021,V,6,4,3,2,0.66667,0.57143,0.44444
V006_022,V,6,2,6,4,0.33333,0.25,0.16667
V006_023,V,6,4,3,2,0.66667,0.57143,0.44444
V006_024,V,6,5,1,1,0.83333,0.83333,0.71429
V006_025,V,6,4,3,2,0.66667,0.57143,0.44444
V006_026,V,6,2,4,4,0.33333,0.33333,0.2
V006_027,V,6,0,4,6,0.0,0.0,0.0
V006_028,V,6,4,2,2,0.66667,0.66667,0.5
V006_029,V,6,6,0,0,1.0,1.0,1.0
V006_030,V,6,2,4,4,0.33333,0.33333,0.2
V006_031,V,6,1,6,5,0.16667,0.14286,0.08333
V006_032,V,6,1,6,5,0.16667,0.14286,0.08333
V006_033,V,6,3,3,3,0.5,0.5,0.33333
V006_034,V,6,4,2,2,0.66667,0.66667,0.5
V006_035,V,6,3,2,3,0.5,0.6,0.375
V006_036,V,6,3,2,3,0.5,0.6,0.375
V006_037,V,6,3,2,3,0.5,0.6,0.375
V006_038,V,6,4,2,2,0.66667,0.66667,0.5
V006_039,V,6,2,4,4,0.33333,0.33333,0.2
V006_040,V,6,3,2,3,0.5,0.6,0.375
V006_041,V,6,2,6,4,0.33333,0.25,0.16667
V006_042,V,6,2,5,4,0.33333,0.28571,0.18182
V006_043,V,6,5,2,1,0.83333,0.71429,0.625
V006_044,V,6,4,2,2,0.66667,0.66667,0.5
V006_045,V,6,1,7,5,0.16667,0.125,0.07692
V006_046,V,6,1,7,5,0.16667,0.125,0.07692
V006_047,V,6,1,6,5,0.16667,0.14286,0.08333
V006_048,V,6,3,3,3,0.5,0.5,0.33333
V006_049,V,6,2,2,4,0.33333,0.5,0.25
V006_050,V,6,4,2,2,0.66667,0.66667,0.5
V006_051,V,6,3,3,3,0.5,0.5,0.33333
V006_052,V,6,0,8,6,0.0,0.0,0.0
V006_053,V,6,2,4,4,0.33333,0.33333,0.2
V006_054,V,6,5,2,1,0.83333,0.71429,0.625
V006_055,V,6,2,4,4,0.33333,0.33333,0.2
V006_056,V,6,4,3,2,0.66667,0.57143,0.44444
V006_057,V,6,2,4,4,0.33333,0.33333,0.2
V006_058,V,6,2,3,4,0.33333,0.4,0.22222
V006_059,V,6,6,1,0,1.0,0.85714,0.85714
V006_060,V,6,5,2,1,0.83333,0.71429,0.625
V006_061,V,6,3,3,3,0.5,0.5,0.33333
V006_062,V,6,0,9,6,0.0,0.0,0.0
V006_063,V,6,1,3,5,0.16667,0.25,0.11111
V006_064,V,6,2,1,4,0.33333,0.66667,0.28571
V006_065,V,6,1,7,5,0.16667,0.125,0.07692
V006_066,V,6,2,6,4,0.33333,0.25,0.16667
V006_067,V,6,2,4,4,0.33333,0.33333,0.2
V006_068,V,6,1,9,5,0.16667,0.1,0.06667
V006_069,V,6,2,4,4,0.33333,0.33333,0.2
V006_070,V,6,4,3,2,0.66667,0.57143,0.44444
V006_071,V,6,3,3,3,0.5,0.5,0.33333
V006_072,V,6,4,3,2,0.66667,0.57143,0.44444
V006_073,V,6,2,5,4,0.33333,0.28571,0.18182
V006_074,V,6,2,5,4,0.33333,0.28571,0.18182
V006_075,V,6,5,1,1,0.83333,0.83333,0.71429
V006_076,V,6,3,3,3,0.5,0.5,0.33333
V006_077,V,6,3,3,3,0.5,0.5,0.33333
V006_078,V,6,5,1,1,0.83333,0.83333,0.71429
V006_079,V,6,2,3,4,0.33333,0.4,0.22222
V006_080,V,6,4,1,2,0.66667,0.8,0.57143
V006_081,V,6,3,4,3,0.5,0.42857,0.3
V006_082,V,6,4,3,2,0.66667,0.57143,0.44444
V006_083,V,6,3,3,3,0.5,0.5,0.33333
V006_084,V,6,4,2,2,0.66667,0.66667,0.5
V006_085,V,6,3,3,3,0.5,0.5,0.33333
V006_086,V,6,1,5,5,0.16667,0.16667,0.09091
V006_087,V,6,5,1,1,0.83333,0.83333,0.71429
V006_088,V,6,2,6,4,0.33333,0.25,0.16667
V006_089,V,6,1,7,5,0.16667,0.125,0.07692
V006_090,V,6,1,5,5,0.16667,0.16667,0.09091
V006_091,V,6,1,5,5,0.16667,0.16667,0.09091
V006_092,V,6,2,4,4,0.33333,0.33333,0.2
V006_093,V,6,3,2,3,0.5,0.6,0.375
V006_094,V,6,4,2,2,0.66667,0.66667,0.5
V006_095,V,6,2,5,4,0.33333,0.28571,0.18182
V006_096,V,6,4,1,2,0.66667,0.8,0.57143
V006_097,V,6,2,6,4,0.33333,0.25,0.16667
V006_098,V,6,1,4,5,0.16667,0.2,0.1
V006_099,V,6,1,4,5,0.16667,0.2,0.1
V006_100,V,6,2,4,4,0.33333,0.33333,0.2
V008_001,V,8,3,5,5,0.375,0.375,0.23077
V008_002,V,8,4,5,4,0.5,0.44444,0.30769
V008_003,V,8,1,6,7,0.125,0.14286,0.07143
V008_004,V,8,3,5,5,0.375,0.375,0.23077
V008_005,V,8,2,6,6,0.25,0.25,0.14286
V008_006,V,8,5,3,3,0.625,0.625,0.45455
V008_007,V,8,1,7,7,0.125,0.125,0.06667
V008_008,V,8,3,6,5,0.375,0.33333,0.21429
V008_009,V,8,3,5,5,0.375,0.375,0.23077
V008_010,V,8,2,7,6,0.25,0.22222,0.13333
V008_011,V,8,2,6,6,0.25,0.25,0.14286
V008_012,V,8,2,5,6,0.25,0.28571,0.15385
V008_013,V,8,1,7,7,0.125,0.125,0.06667
V008_014,V,8,3,6,5,0.375,0.33333,0.21429
V008_015,V,8,5,4,3,0.625,0.55556,0.41667
V008_016,V,8,2,7,6,0.25,0.22222,0.13333
V008_017,V,8,1,6,7,0.125,0.14286,0.07143
V008_018,V,8,3,5,5,0.375,0.375,0.23077
V008_019,V,8,4,3,4,0.5,0.57143,0.36364
V008_020,V,8,2,7,6,0.25,0.22222,0.13333
V008_021,V,8,2,7,6,0.25,0.22222,0.13333
V008_022,V,8,1,6,7,0.125,0.14286,0.07143
